nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
-0.248300701,0.474927127,-0.106479324,-0.388809085,0.316135824,-0.167328119,-0.441313446,0.353658408,0.130175948,-0.549459338,0.516381264,-0.302759588,-0.550363183,0.487901688,0.16522795,-0.711349964,0.6667943,-0.237116322,-0.667337179,0.650402725,0.062796578,0.004275828,0.001069545,-0.074980728,-0.00962154,0.001546516,0.077148847,0.20049943,0.280686617,-0.050850753,0.137223154,0.313637614,0.152301267,0.387571484,0.565521598,0.03005239,0.37689656,0.577069402,0.309694886
0.275586128,0.465553194,-0.044725295,0.360224187,0.333707541,0.116955809,0.394645005,0.378957748,-0.062190052,0.521458626,0.531003416,0.172094569,0.487973273,0.517514527,-0.192031309,0.619088531,0.683420658,0.155748188,0.674733877,0.674742579,-0.171382785,0.004436454,0.002084696,0.102782622,-0.002214383,0.003246338,-0.101442955,-0.201740623,0.320854068,0.128603026,-0.192979634,0.371525854,-0.073525608,-0.390773207,0.642535031,0.24176091,-0.387183785,0.617279649,0.028781628
0.217460304,0.44775331,-0.055998787,0.340654582,0.350325435,0.112328775,0.371751904,0.389958352,-0.059343349,0.508151829,0.584761918,0.18543078,0.470131725,0.534821749,-0.198783517,0.663859129,0.676768839,0.143955305,0.704651177,0.656047165,-0.176686689,0.000522952,-0.001401313,0.107094266,2.93E-05,0.006411775,-0.105083033,-0.210893869,0.320079505,0.124008834,-0.152532905,0.38508141,-0.098079927,-0.43233633,0.652468383,0.207198396,-0.366807967,0.685069323,-0.021277184
0.26279664,0.500632942,-0.068163641,0.357605636,0.36587429,0.101641878,0.365888417,0.436949134,-0.069065206,0.512311578,0.566625595,0.188765019,0.482018858,0.572567344,-0.217710748,0.649319589,0.650011003,0.160545349,0.719063699,0.701621354,-0.20129095,0.006194718,-0.006100201,0.104169689,-0.005697228,0.010415299,-0.101548463,-0.220445365,0.291018069,0.155174747,-0.180911064,0.361121893,-0.041774698,-0.414632618,0.621206522,0.285365522,-0.377419502,0.589574456,0.08280576
0.223874718,0.504434407,-0.061953887,0.343345195,0.384853989,0.109620273,0.360488415,0.434542865,-0.06594225,0.504934251,0.59295541,0.186533451,0.467894047,0.569361508,-0.210778102,0.651293278,0.660552382,0.131627768,0.711187482,0.688555837,-0.187245518,0.00090721,-0.00278047,0.10471987,-0.000308038,0.007470448,-0.102315493,-0.238897905,0.299310803,0.139964238,-0.181738317,0.367238283,-0.066889808,-0.498657465,0.604099631,0.251518756,-0.436436772,0.567885756,0.039809365
-0.250189662,0.478384614,-0.13111423,-0.386823475,0.321608633,-0.171336189,-0.44178313,0.36558187,0.127716348,-0.533148766,0.499450058,-0.293166667,-0.529328763,0.479220778,0.155426607,-0.69804585,0.622221768,-0.21903573,-0.64707464,0.61456877,0.064572558,0.004697403,0.000983701,-0.070660815,-0.009697551,0.001359283,0.073015898,0.209222361,0.233528212,-0.057010677,0.154253215,0.285992056,0.114809118,0.436853677,0.467784643,0.026859585,0.438277125,0.51364249,0.251282305
0.256240636,0.534221768,-0.081647262,0.328070581,0.396801442,0.089476772,0.346240342,0.432288229,-0.099490747,0.469478071,0.615719199,0.141257048,0.404983848,0.559431255,-0.249567747,0.563940525,0.75614506,0.094616048,0.574391365,0.722118795,-0.235858634,0.000766138,0.005306389,0.105615132,-0.000308842,-0.000934008,-0.1034825,-0.253755391,0.309787214,0.116557971,-0.232263759,0.340132773,-0.078591116,-0.503290832,0.630156279,0.219221488,-0.471249819,0.561368108,0.024189105
0.296611547,0.483466536,-0.057841603,0.38195914,0.347049832,0.110114276,0.402747244,0.401602596,-0.069601953,0.547888875,0.560905933,0.180939496,0.499870837,0.54924947,-0.216713339,0.680015028,0.668397546,0.145152748,0.718686819,0.697565794,-0.203618869,0.004855876,-0.002047129,0.105062045,-0.00364739,0.006695539,-0.102998137,-0.22125268,0.30867815,0.134809017,-0.195650369,0.35598886,-0.061625164,-0.445521533,0.622579813,0.246755615,-0.41519767,0.584270716,0.047937222
-0.230213434,0.489854753,-0.099131219,-0.375264525,0.324552298,-0.144069448,-0.425889522,0.36899811,0.152475625,-0.564693749,0.479092151,-0.250773221,-0.560636163,0.449956357,0.18468608,-0.767414927,0.590731025,-0.180612788,-0.707549393,0.541625679,0.128314093,0.00378449,0.000184216,-0.070334539,-0.008786591,0.002466683,0.072174802,0.274130911,0.233729124,-0.073944516,0.20974642,0.254975677,0.111766919,0.515537322,0.470486641,-0.001919798,0.507179916,0.482029557,0.245897099
-0.341145813,0.529323101,-0.065861702,-0.385306746,0.336435348,-0.129411355,-0.452535212,0.373204708,0.145864695,-0.553661585,0.525410652,-0.202138647,-0.570933223,0.505766869,0.147956192,-0.742126346,0.664596081,-0.077467486,-0.70745188,0.659924269,0.060559537,0.002069502,0.005434449,-0.066488676,-0.007661461,-0.0028128,0.069322973,0.17937842,0.283872247,-0.028154489,0.16187942,0.302251279,0.130003691,0.366185546,0.55482316,0.090449899,0.403524458,0.56931448,0.27362296
-0.253712535,0.51109165,-0.174567476,-0.238422245,0.349317282,-0.28359139,-0.440626591,0.359984219,-0.025010431,-0.365188956,0.54068774,-0.427387267,-0.560528219,0.504815578,-0.044809107,-0.53753221,0.68867147,-0.45870474,-0.677902877,0.692328334,-0.142736018,0.051526811,0.008244662,-0.061160244,-0.056953292,-0.004696097,0.061515532,0.251729608,0.286239743,0.012586373,0.080058292,0.343868881,0.176724002,0.414112717,0.537980139,0.16993165,0.286909312,0.553882599,0.375653476
0.376512349,0.504158616,-0.065541521,0.392816126,0.352949858,0.088751554,0.409231633,0.399706125,-0.084629528,0.590206504,0.563766003,0.133040592,0.521840453,0.531820655,-0.217326373,0.741508007,0.67417562,0.108270764,0.762318671,0.644753993,-0.205141723,0.007295392,0.000501341,0.102280982,-0.005562813,0.004136036,-0.100651197,-0.229731545,0.296891332,0.14037703,-0.214785069,0.342064083,-0.033480678,-0.445289582,0.622648001,0.25231427,-0.406592846,0.577397764,0.075165294
0.213913262,0.505758464,-0.006855003,0.300692558,0.376108259,0.139633209,0.328744709,0.435123861,-0.025369935,0.421052724,0.575267136,0.228689149,0.416180849,0.546955705,-0.174374267,0.593405902,0.63255769,0.264752924,0.687731922,0.6462906,-0.168476969,-0.004133564,-0.010265752,0.104787692,0.004105459,0.015144456,-0.103237629,-0.27289474,0.27778542,0.129358932,-0.24157846,0.350182712,-0.067918971,-0.525893033,0.6246382,0.20037128,-0.482780993,0.640459061,-0.007198857
0.321382672,0.498585939,-0.056542378,0.382223457,0.360338718,0.101580054,0.380371302,0.413623095,-0.060895037,0.560630858,0.578558862,0.169541627,0.479748309,0.546380937,-0.199785769,0.71982789,0.668720841,0.121790193,0.730847836,0.662375689,-0.176919341,0.00572016,-0.003399274,0.105233483,-0.004108215,0.008346109,-0.102965958,-0.177060902,0.308861822,0.162027866,-0.131383315,0.380658448,-0.056695435,-0.42069453,0.583261371,0.282496244,-0.392467022,0.585929394,0.04021161
-0.320645511,0.498702317,-0.085603528,-0.397460729,0.305904686,-0.142448366,-0.456390023,0.347952783,0.150672838,-0.544150293,0.50590992,-0.24425751,-0.541124284,0.474313647,0.162353531,-0.719082713,0.656760335,-0.145991936,-0.646076739,0.617911518,0.052247845,0.001100545,0.001167505,-0.069071978,-0.006418032,0.000883266,0.071897924,0.178205043,0.270789206,-0.064439066,0.139916211,0.306942225,0.119056806,0.398995072,0.535872042,0.026775319,0.389769852,0.557566643,0.259079099
-0.224067509,0.561849058,-0.090534322,-0.333602011,0.371962219,-0.129149705,-0.363471597,0.404946774,0.160088822,-0.517618716,0.574549079,-0.212219894,-0.479438871,0.535506666,0.165598437,-0.724234641,0.688509166,-0.114069752,-0.616241872,0.647322893,0.073947139,-0.006135163,0.004261878,-0.072028823,0.000837417,-0.001685019,0.074359275,0.248044074,0.274529368,-0.042088222,0.224012911,0.2902475,0.137782499,0.433881581,0.565104127,0.031843964,0.468636245,0.586745799,0.279318482
0.336420834,0.530947983,-0.055956561,0.367150575,0.383661062,0.088911884,0.365874916,0.443029106,-0.074210107,0.55722791,0.59185034,0.132594973,0.466572136,0.56804961,-0.196775779,0.716439903,0.703674257,0.107395962,0.716798663,0.675290465,-0.1701269,0.00840594,-0.004760444,0.098948643,-0.007234741,0.009404955,-0.097247183,-0.224965021,0.291955531,0.138744876,-0.213750899,0.345618784,-0.029806662,-0.448861718,0.640533984,0.247361645,-0.424841821,0.588556647,0.07195615
0.197059184,0.473630399,-0.052369989,0.330240995,0.372915745,0.10517288,0.340839893,0.440986186,-0.056105934,0.474930257,0.544367194,0.204553694,0.459052801,0.575525522,-0.201068714,0.610189617,0.626028061,0.214177549,0.696484864,0.728520334,-0.176639527,0.009922287,-0.002926248,0.103927009,-0.009873427,0.007571727,-0.101303414,-0.17341283,0.288157612,0.181723475,-0.173435688,0.345004618,-0.025249697,-0.33733362,0.561261594,0.328098953,-0.318207443,0.601072609,0.112199374
0.231574625,0.475076437,-0.081917189,0.341047317,0.343501627,0.091678239,0.356035799,0.38813448,-0.107929096,0.499823093,0.564514279,0.137803227,0.427087933,0.522315979,-0.25483796,0.622132897,0.706754565,0.096359029,0.630584717,0.669866323,-0.249868765,0.002612121,-0.000812911,0.109294981,-0.001492911,0.005372514,-0.107565336,-0.199826539,0.320836723,0.112619914,-0.174753323,0.382147044,-0.086919852,-0.384448051,0.673387349,0.20396322,-0.364545494,0.659377575,0.013439151
-0.261743248,0.511036158,-0.057730369,-0.382092685,0.341988176,-0.109689184,-0.428312242,0.360364348,0.17847167,-0.552984476,0.529888093,-0.199580565,-0.541607022,0.465179712,0.200214103,-0.736915112,0.657935441,-0.077946566,-0.656466067,0.588053226,0.117636718,0.001562523,0.006174722,-0.06971588,-0.006745059,-0.003777383,0.073156752,0.215711445,0.267896622,-0.061648335,0.150377661,0.303852797,0.137990505,0.45884189,0.525289536,0.035137754,0.449315846,0.522831023,0.280262262
0.373708904,0.490933537,-0.069045834,0.400918037,0.322948664,0.10726019,0.420718759,0.377670467,-0.106508248,0.570081055,0.541832507,0.155024841,0.489234686,0.524652481,-0.244551152,0.688765168,0.696151197,0.116202772,0.680962801,0.678249955,-0.237842321,0.006284396,0.000556161,0.110766314,-0.004338419,0.00407164,-0.109325193,-0.178775832,0.328160167,0.136427745,-0.159543782,0.373291641,-0.073720247,-0.330219507,0.665832341,0.240936726,-0.319478482,0.626802921,0.038064685
0.206353739,0.546655059,-0.048202977,0.324266553,0.395641774,-0.024021542,0.143689334,0.534371138,-0.063707769,0.506032169,0.626768708,0.067432165,0.175961629,0.723038793,-0.154120937,0.629344583,0.78674078,0.060754981,0.38436383,0.89803642,-0.169682026,0.060352452,-0.033523552,0.06280645,-0.059820481,0.039100207,-0.061965961,-0.084404618,0.187330097,0.280390173,-0.23928833,0.30962795,0.141549304,-0.264181882,0.366579503,0.520499468,-0.437501848,0.452429771,0.389695972
0.269310772,0.520240068,-0.059199955,0.347668469,0.38666904,0.087821998,0.355967671,0.438507855,-0.06440068,0.526505113,0.599451661,0.147507504,0.46402365,0.561152458,-0.19362703,0.662832439,0.707323253,0.116382636,0.693561018,0.681013107,-0.157988086,0.006080888,-0.001439601,0.096929431,-0.005649158,0.005817685,-0.094816834,-0.18544735,0.308126688,0.135173246,-0.166129619,0.361008584,-0.031424101,-0.370069861,0.638066411,0.26555559,-0.333268911,0.611000419,0.08649689
0.193610519,0.456635118,-0.065361269,0.32350865,0.365735948,0.10051918,0.340965539,0.411772013,-0.063726984,0.497963548,0.587720871,0.163398638,0.450081319,0.54335022,-0.200599909,0.633539796,0.690560102,0.122340716,0.6845631,0.676986992,-0.179760337,0.003801623,-0.00186724,0.102794372,-0.003290223,0.006770974,-0.100555964,-0.211237222,0.307675153,0.128688529,-0.166072354,0.375226468,-0.069830097,-0.417014629,0.644213974,0.235348761,-0.364319444,0.621329904,0.043640226
0.350355208,0.530358434,-0.105016179,0.353133082,0.376306921,0.077542089,0.368295491,0.430355072,-0.125694141,0.517891467,0.601825714,0.137162402,0.457624644,0.558432937,-0.288384348,0.656427324,0.714108944,0.0914988,0.681970656,0.686068654,-0.303675085,0.006741715,0.001712778,0.111299932,-0.00548584,0.002317264,-0.108683594,-0.184663385,0.294288695,0.160388201,-0.194346845,0.345472008,-0.052290328,-0.393046975,0.622634709,0.298171908,-0.404938191,0.604755461,0.052427698
0.314919919,0.525321603,-0.042097624,0.347131193,0.375899523,0.105238259,0.361662954,0.429866016,-0.066164263,0.516257823,0.587755859,0.166829616,0.478715539,0.56440866,-0.207209125,0.638426483,0.703664362,0.15978463,0.710868597,0.704303682,-0.202690437,0.004017807,-0.00040303,0.104464233,-0.003167464,0.005191602,-0.102830343,-0.219651982,0.311467737,0.120593332,-0.191010594,0.36686033,-0.065185219,-0.41456598,0.660750747,0.222599506,-0.393888086,0.61568141,0.029767947
0.282151371,0.509281993,-0.062727094,0.359984636,0.371355414,0.097328849,0.363517225,0.415299267,-0.074373394,0.538374305,0.583016813,0.154626399,0.459004402,0.542402923,-0.219650224,0.683661878,0.695693612,0.109014869,0.7019611,0.680538177,-0.206040293,0.006479422,0.000105818,0.102376409,-0.00553517,0.00433291,-0.100001574,-0.231271803,0.309314013,0.12341328,-0.220039636,0.367134094,-0.066919096,-0.4801507,0.635403514,0.232844546,-0.46118024,0.586275995,0.030931085
-0.593083441,0.222170293,-0.08035215,-0.403560817,0.078035429,-0.179686517,-0.464640319,0.066437215,0.173059478,-0.267795235,0.230327323,-0.219931498,-0.236147478,0.191525593,0.160513163,-0.152749866,0.429645777,-0.059119157,-0.132538661,0.399380744,0.116231754,0.010754841,0.001892424,-0.075013414,-0.01317792,-0.004625389,0.075146668,0.03182523,0.334064782,-0.047283795,-0.073680684,0.336858124,0.172719955,0.028974365,0.701998651,0.051920682,-0.031294674,0.72476697,0.302386999
-0.538574874,0.254322112,-0.099314079,-0.40846163,0.031098496,-0.18365784,-0.467296213,0.018684618,0.172552943,-0.242930651,-0.069188103,-0.243263423,-0.206724137,-0.121294096,0.171470493,-0.020932684,-0.110969707,-0.116951421,0.010761181,-0.106414653,0.119531713,0.006425043,0.001296487,-0.079272352,-0.009984015,-0.004092442,0.079666041,0.038414903,0.353942007,-0.063147426,-0.020044081,0.342478007,0.136783406,0.033913687,0.723691225,0.024801582,0.009419948,0.743033767,0.243481219
-0.60487777,0.178286701,-0.096085079,-0.402407229,0.06362395,-0.182084307,-0.470732629,0.041219134,0.181849599,-0.270318896,0.234025314,-0.212091342,-0.253030926,0.204173803,0.166497067,-0.174472198,0.416878521,-0.032358978,-0.152465373,0.430453867,0.097593918,0.003187595,0.009003615,-0.078668639,-0.006234609,-0.011546898,0.07876239,0.004869718,0.345965296,0.002412215,-0.067361943,0.348689795,0.145439193,0.003823072,0.685929239,0.116859734,-0.042624965,0.743073046,0.286189258
0.603127301,0.264666617,-0.079233311,0.419397712,0.189515248,0.131088257,0.487320125,0.256276667,-0.109989643,0.402796477,0.455424696,0.164257616,0.401526213,0.48283875,-0.168192834,0.377537876,0.662734747,0.200909689,0.412894964,0.662486851,-0.133445799,-0.00499714,-0.016917929,0.113288566,0.008096411,0.020277452,-0.112885803,-0.023000948,0.325245738,0.167796016,0.051675849,0.371824682,-0.000194738,0.015420184,0.684450567,0.340261817,0.017069131,0.641499341,0.18586807
0.595871091,0.234500304,-0.069622084,0.41185227,0.149179921,0.132641017,0.458220065,0.197935492,-0.096130669,0.268043041,0.321478784,0.167832837,0.218984619,0.341024131,-0.114721596,0.097690523,0.522805274,0.246441379,0.089615397,0.490511537,-0.028474873,-0.012091946,-0.00981655,0.113149703,0.013891334,0.013997825,-0.113739468,-0.061065301,0.381626844,0.134284467,0.037870787,0.375236124,-0.020026937,0.000307724,0.750491917,0.256840348,0.032832012,0.687890172,0.152948633
0.629378378,0.181372777,-0.081588402,0.400186926,0.164353505,0.118294597,0.458830774,0.228425801,-0.103525169,0.327331007,0.44403097,0.147369012,0.29867968,0.44348231,-0.11425852,0.23998782,0.672885358,0.204656303,0.249035597,0.637996078,-0.04791186,-0.003408188,-0.01469036,0.114790469,0.006604849,0.018534161,-0.115356453,0.005566128,0.340017974,0.165523827,0.066679046,0.378326476,-0.010751406,0.070775598,0.713226974,0.314811975,0.085945562,0.679563701,0.175254524
-0.588191509,0.201924801,-0.121092312,-0.382342011,0.072381675,-0.215601504,-0.450578123,0.067783564,0.154203668,-0.244676203,0.230935574,-0.235705987,-0.225563541,0.196380243,0.140635386,-0.154286757,0.405730486,-0.032426983,-0.136262104,0.4396815,0.084182791,0.007283827,-0.000541729,-0.082248084,-0.010110946,-0.002490674,0.082553998,0.019785715,0.347910523,0.002842265,-0.049600124,0.368835568,0.18222867,-0.015802167,0.669429183,0.156759635,-0.074853092,0.753248394,0.316355824
-0.602578044,0.276381105,-0.088604324,-0.371950328,0.160676703,-0.150759354,-0.437553257,0.140670687,0.172385901,-0.226516068,0.332122654,-0.105741605,-0.195710152,0.250894725,0.171703294,-0.371348709,0.290319383,0.143242657,-0.350401431,0.287015259,0.144076213,0.000988911,0.00906471,-0.071551129,-0.004930603,-0.010961748,0.072624959,0.024064086,0.371434838,-0.008293875,-0.015337527,0.359066218,0.111520775,-0.028718412,0.721281171,0.083590612,-0.002815112,0.741346538,0.216557756
0.620059907,0.236457735,-0.090429552,0.458515257,0.153981417,0.107838757,0.503725588,0.216217041,-0.123937845,0.471801221,0.411173701,0.13481009,0.430455863,0.431378812,-0.172026604,0.421860576,0.637790561,0.161470577,0.435747027,0.608499885,-0.108892418,0.002176034,-0.015773114,0.109559104,0.001523186,0.019116044,-0.109801464,-0.020170223,0.327454329,0.181122273,0.04532668,0.384146154,0.015293834,-0.003287166,0.714507699,0.348759294,-0.028861016,0.661880314,0.184103906
-0.631759942,0.08248353,-0.143451124,-0.374213874,0.047123685,-0.189217746,-0.438290328,0.075046554,0.142003402,-0.262042493,0.220988542,-0.237106487,-0.217824876,0.226308033,0.112051569,-0.161861867,0.428429842,-0.111666597,-0.112123743,0.471343398,0.068337411,0.011387479,-0.002497327,-0.073091544,-0.015043039,-0.000185959,0.074709535,0.013812395,0.33676517,-0.082872346,-0.024732884,0.367381036,0.045978554,-0.015827887,0.720839381,-0.033878155,-0.020647503,0.77781564,0.144489437
0.604871511,0.177653849,-0.111904502,0.437892914,0.0702888,0.107997462,0.474958569,0.123670131,-0.151203007,0.306209087,0.238788009,0.119887285,0.257794201,0.255770892,-0.190415785,0.12108095,0.447327614,0.16252546,0.115535095,0.407628953,-0.117656238,-0.001402363,-0.01663837,0.117597669,0.004149864,0.020433618,-0.118548453,0.002055876,0.362208903,0.202394053,0.043869253,0.379968226,0.029900424,0.062119626,0.742626071,0.370551705,0.040305778,0.697372973,0.200709924
0.593615711,0.233476818,-0.095073648,0.401503384,0.148035094,0.120344393,0.447140872,0.183534116,-0.124945097,0.26003629,0.328251958,0.14003697,0.215871066,0.332391083,-0.153372645,0.091231182,0.526146829,0.196858823,0.083654575,0.478661388,-0.083170943,-0.007608805,-0.004853571,0.116763689,0.009725879,0.008868715,-0.117155559,-0.06053758,0.380506605,0.135474011,0.034819596,0.364538491,-0.020713447,-0.012372136,0.755161941,0.258082062,0.039590433,0.676032603,0.128020927
0.578373969,0.300835848,-0.244529128,0.433318079,0.176508322,-0.062277578,0.299308717,0.294512331,-0.216281474,0.369466662,0.446910322,0.009810365,0.127405092,0.51371938,-0.215351954,0.233298808,0.660589457,0.067598253,0.050112695,0.696828604,-0.181651458,0.0659521,-0.040500119,0.10986194,-0.060279548,0.045678061,-0.110419676,0.032273196,-0.052879177,0.293265909,-0.051201366,0.410774767,-0.043934528,-0.04009537,-0.165318161,0.497677773,-0.033700377,0.685568571,0.077170119
0.615273416,0.230720147,-0.238698944,0.452726483,0.148895249,-0.033129357,0.337678164,0.267652243,-0.211114034,0.443111002,0.414361358,0.023597447,0.182782128,0.486003816,-0.199755386,0.370968312,0.621176481,0.042690556,0.166295677,0.649544239,-0.15928492,0.049488243,-0.025257062,0.109116077,-0.04630623,0.029789452,-0.109194145,0.052723609,0.335504651,0.127903387,-0.000413373,0.393799275,-0.024957994,0.108893722,0.722108305,0.290923715,0.07025291,0.677854002,0.139772683
-0.637816668,0.16708225,-0.158851713,-0.363886148,0.091739558,-0.203116238,-0.467645109,0.079621896,0.092501767,-0.356641144,0.386000335,-0.228168458,-0.344909966,0.373293966,0.070779845,-0.373812407,0.650550306,-0.116483115,-0.356984884,0.67042625,0.044811778,0.022718994,-0.003837426,-0.063651972,-0.025448654,0.001203586,0.063190453,0.042320784,0.295401603,-0.024311213,-0.040642664,0.330299288,0.14552629,0.004846593,0.659478605,0.087850779,-0.02009253,0.728570819,0.271328777
0.609649897,0.151187032,-0.079778105,0.425862521,0.078285784,0.112322308,0.458226919,0.124184728,-0.113865845,0.301573247,0.263445228,0.107209541,0.264734685,0.299153656,-0.143814757,0.132981837,0.469685704,0.151241452,0.133784264,0.438169539,-0.062143199,-0.001467374,-0.001861913,0.1118121,0.004398167,0.006190035,-0.113171056,-0.028948054,0.380356193,0.123364456,0.053899355,0.358416528,-0.031864483,0.026713476,0.77617681,0.24572438,0.070464194,0.696736455,0.135883674
0.547373116,0.253269494,-0.10959357,0.405150324,0.156751752,0.103542157,0.472797215,0.175599426,-0.142512783,0.383280486,0.42933327,0.111072026,0.381591558,0.415820092,-0.200529024,0.354419589,0.67181617,0.139670655,0.362903893,0.597498596,-0.17232506,-0.006093189,0.000961586,0.111080855,0.009753096,0.002924807,-0.112202451,-0.042215582,0.346906573,0.134746373,0.055198714,0.331869155,-0.011824534,0.031951249,0.737500072,0.277663499,0.015432686,0.661099076,0.160887986
-0.634528935,0.175777346,-0.11680676,-0.396235645,0.089907929,-0.192557275,-0.476293325,0.096112058,0.175783291,-0.234484479,0.267948538,-0.205011278,-0.232771829,0.250832617,0.164695352,-0.133908436,0.430511385,-0.008292323,-0.115688391,0.473280191,0.094247803,0.009644139,0.004760633,-0.082583219,-0.012855418,-0.006832086,0.083378725,0.004112393,0.346394271,0.019472212,-0.056362167,0.364287406,0.171196356,0.00778237,0.692251444,0.162908405,-0.021366119,0.762306333,0.344467461
-0.581706107,0.250908256,-0.288996845,-0.317184418,0.131504625,-0.320757538,-0.482645392,0.16633065,-0.029303908,-0.300331473,0.40220803,-0.363753408,-0.41490522,0.35799402,-0.020600405,-0.327992886,0.641477227,-0.265821725,-0.417737305,0.630367637,-0.074202038,0.038286176,-0.010264892,-0.063286304,-0.043576058,0.009123495,0.063015819,0.051599134,0.320177466,-0.035347503,-0.139027819,0.33562687,0.108367175,0.041250557,0.681312919,0.080168903,-0.085572734,0.693582177,0.24815008
-0.641056418,0.008446464,-0.132937938,-0.392258614,0.050549723,-0.195033297,-0.45236221,0.019449368,0.130640551,-0.296350986,0.27449289,-0.191083774,-0.252267182,0.210043937,0.119680882,-0.203026816,0.478327334,-0.006569968,-0.164912194,0.463719904,0.123081177,0.006396323,0.008459619,-0.069916204,-0.009013123,-0.011718505,0.070422955,0.010931076,0.391204596,-0.000200858,-0.008197194,0.359278411,0.132219493,-0.017248951,0.73695761,0.11878074,-0.003513325,0.7593171,0.294267744
0.616782725,0.14149414,-0.091544479,0.430131882,0.055970602,0.124560229,0.474822611,0.098143324,-0.138580307,0.296014458,0.225833952,0.140488923,0.260168195,0.264565587,-0.16791901,0.14264977,0.455343246,0.183044717,0.129792109,0.423821419,-0.08210472,-0.003584242,-0.007522324,0.118269809,0.006497186,0.011482799,-0.119350918,-0.043759495,0.393385261,0.162862211,0.033418801,0.366032064,-0.003165523,0.026147805,0.748300791,0.304126829,0.020562656,0.67452234,0.17599383
0.596971095,0.117071077,-0.084481627,0.430210054,0.020047996,0.121664293,0.461898565,0.029489731,-0.134699792,0.290303499,0.183303848,0.131224751,0.245934278,0.215143099,-0.172078088,0.13946262,0.408753008,0.168716997,0.133152649,0.373951077,-0.08423195,0.000479156,0.004342218,0.114579536,0.003334898,-0.000258564,-0.116104335,-0.007969289,0.379118711,0.147786051,0.062588468,0.353755772,-0.020142602,0.009104973,0.73636353,0.280050665,-0.004652519,0.670696259,0.154436275
0.608563244,0.229270801,-0.071611904,0.439535558,0.146599516,0.115636773,0.492261648,0.204424649,-0.097636588,0.431238562,0.407737017,0.134647787,0.41110158,0.432668537,-0.152835116,0.376540512,0.6423406,0.16501826,0.393510461,0.624826789,-0.116317019,-0.000628046,-0.012998177,0.106439106,0.005394465,0.016615557,-0.106935345,-0.04110495,0.332557678,0.156920359,0.02199775,0.373384893,0.007041819,-0.063539162,0.703513622,0.304316103,-0.064796433,0.656110704,0.151997969
-0.598437905,0.064074785,-0.073431507,-0.403529823,-0.018586036,-0.164420843,-0.445757776,-0.082728699,0.178567305,-0.316483796,0.162018597,-0.184330121,-0.252356976,0.096413516,0.176835537,-0.244546115,0.356887937,-0.000236461,-0.179616481,0.350764751,0.135948196,-0.001519681,0.017033799,-0.070824079,-0.000672953,-0.020359432,0.071180083,-0.039047308,0.354308933,-0.004000851,-0.048102323,0.327799112,0.163965464,-0.027668111,0.71858722,0.11353714,-0.038943283,0.73257041,0.319429815
0.593952954,0.139700159,-0.109597206,0.448056191,0.016581794,0.056398973,0.43488574,0.105969079,-0.126672551,0.341577649,0.200632721,0.082657613,0.208867133,0.284049273,-0.140127659,0.179706886,0.41893211,0.141399279,0.145528197,0.446933001,-0.047422934,0.008641623,-0.018546905,0.101189606,-0.006459844,0.022869783,-0.101807132,0.055415358,0.362703055,0.118842922,0.090228327,0.356469929,-0.017861582,0.17017743,0.711128831,0.229028597,0.147420421,0.681898534,0.130953565
0.666821957,-0.026406076,-0.081852227,0.433883816,-0.023847539,0.11670281,0.484972954,0.024509922,-0.098087966,0.317344218,0.16905871,0.130226508,0.28649497,0.210431889,-0.134807855,0.184055418,0.414874703,0.17863822,0.1844583,0.384446174,-0.07423836,-0.005668274,-0.014730654,0.112796381,0.009481254,0.017174995,-0.113519676,0.03128162,0.380192399,0.155510634,0.095698074,0.364434808,0.008293962,0.100400455,0.748525381,0.295880765,0.094498441,0.678202808,0.180446655
-0.605205894,0.060824931,-0.131410941,-0.362194896,-0.062322214,-0.200824946,-0.448203057,-0.066328183,0.144880205,-0.139625937,-0.02938237,-0.21561867,-0.137204185,-0.030812096,0.098672807,-0.087733917,0.16968973,-0.019530516,-0.080079414,0.151984841,-0.011374442,0.011056715,-0.001924027,-0.07207489,-0.014250586,-0.001879262,0.073056482,-0.007737309,0.348711908,-0.080132656,-0.075899698,0.339686692,0.095632374,-0.005858548,0.696562767,0.030955343,-0.041905146,0.739280701,0.214442417
-0.59739393,0.103511102,-0.113633312,-0.379191846,-0.002969172,-0.194112912,-0.446016133,-0.008991209,0.168053195,-0.238039985,0.143558264,-0.229788378,-0.219248503,0.138939425,0.160168096,-0.155984759,0.343194157,-0.067701161,-0.137173325,0.379362255,0.104651265,0.005973289,0.000744632,-0.07832031,-0.009407706,-0.00371214,0.078615554,0.016927697,0.345050961,-0.042421371,-0.076282844,0.355706036,0.100351036,0.009677174,0.684451342,0.053627502,-0.044894647,0.764279783,0.216968074
