,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_shoulder_hip_knee_angle,right_shoulder_hip_knee_angle,left_hip_knee_ankle_angle,right_hip_knee_ankle_angle,left_shoulder_elbow_wrist_angle,right_shoulder_elbow_wrist_angle,left_hip_shoulder_elbow_angle,right_hip_shoulder_elbow_angle,left_head_shoulder_hip_angle,right_head_shoulder_hip_angle
10,0.5696936845779419,-0.10498587787151337,-0.08386155217885971,0.40828824043273926,0.02821696177124977,-0.15575841069221497,0.483504056930542,-0.005514934659004211,0.21176305413246155,0.25848525762557983,-0.14864271879196167,-0.19076599180698395,0.2505298852920532,-0.12907427549362183,0.2771921753883362,0.13370758295059204,-0.32001787424087524,-0.014481466263532639,0.10962460935115814,-0.3303871154785156,0.23648689687252045,-0.004034893121570349,0.015036680735647678,-0.07319493591785431,0.00857143010944128,-0.01256492268294096,0.07264475524425507,-0.010102605447173119,-0.32953235507011414,-0.11920257657766342,0.04879704490303993,-0.3689468502998352,0.09375806897878647,-0.26949140429496765,-0.05138254910707474,0.050506360828876495,-0.25293320417404175,-0.13154441118240356,0.22406667470932007,88.72889283713413,96.30546110954558,134.82505212228924,130.18670721693096,48.49212699099533,35.58371881760733,128.36425716793153,139.60341196007636,50.78344702378166,90.3197440725699
11,0.5748632550239563,-0.1443602442741394,-0.1646208018064499,0.4548387825489044,0.05005275830626488,-0.21695323288440704,0.4667419195175171,-0.05860776826739311,0.10673899203538895,0.3846814036369324,-0.1370864063501358,-0.41034072637557983,0.27427735924720764,-0.24095085263252258,0.15769553184509277,0.3269426226615906,-0.3376199007034302,-0.42560404539108276,0.2646138370037079,-0.5069214105606079,0.18790371716022491,0.010412539355456829,0.04573606699705124,-0.05197859928011894,-0.010135896503925323,-0.04669325053691864,0.056500110775232315,0.2784000039100647,0.02895928919315338,-0.24216948449611664,0.27727535367012024,-0.22638516128063202,0.3165722191333771,0.283657968044281,-0.2699331045150757,-0.25627973675727844,0.22949612140655518,-0.5524811148643494,0.5187166333198547,164.61701608681858,137.9889053408189,84.69354257075477,53.85226079241504,40.070110233193056,44.138916789669416,90.03631814075575,132.23728134329266,66.74732668062057,74.53022201429054
12,0.6464738845825195,-0.12407322227954865,-0.07652488350868225,0.48780861496925354,0.07045849412679672,-0.13915714621543884,0.5605316162109375,0.03553713113069534,0.2033635675907135,0.34324130415916443,0.12550696730613708,-0.17385077476501465,0.3573063015937805,0.07138344645500183,0.30628904700279236,0.27957507967948914,-0.03909752517938614,0.0056303986348211765,0.3000473082065582,-0.060281042009592056,0.3356139361858368,-0.004381457343697548,0.031451597809791565,-0.0770636573433876,0.009025712497532368,-0.028945699334144592,0.07712550461292267,-0.4153745770454407,0.0632137581706047,-0.12546907365322113,-0.2515956461429596,-0.22656171023845673,0.11658455431461334,-0.7981423139572144,0.15429577231407166,-0.11206675320863724,-0.45528969168663025,-0.019366255030035973,0.2883894145488739,16.491451649790164,36.1410844087755,12.44540242460394,80.20344555113833,98.76939431968721,72.90259582949668,147.9309972248693,137.47430121198636,58.841094894646986,89.46502112889858
13,0.6372684836387634,-0.1496458351612091,-0.08227330446243286,0.48335081338882446,0.06705401837825775,-0.1404365748167038,0.5640000700950623,-0.009493738412857056,0.20069050788879395,0.33998504281044006,0.10572414845228195,-0.2155665159225464,0.2988160252571106,0.007222754880785942,0.22067609429359436,0.4242617189884186,-0.017063288018107414,-0.11836014688014984,0.1987663358449936,-0.10076200217008591,0.13946455717086792,-0.0003385511226952076,0.02235889621078968,-0.0718105211853981,0.004575638100504875,-0.02014508657157421,0.07255134731531143,-0.4157068431377411,0.08162227272987366,-0.1194622740149498,-0.3138224184513092,0.007236650213599205,0.16525062918663025,-0.7897818088531494,0.15064461529254913,-0.08268716931343079,-0.7098597288131714,-0.026439223438501358,0.2953072190284729,19.7332593027354,29.67529075142042,12.225544292900928,9.539392331258531,144.63154139467528,58.95469670198103,139.91453278989152,162.17767336884458,62.916689473381666,89.00332708682757
14,0.6493735313415527,-0.15449288487434387,-0.07829643040895462,0.48861175775527954,0.06516797840595245,-0.1374928057193756,0.5677257180213928,-0.014631681144237518,0.20709097385406494,0.35611721873283386,0.10056552290916443,-0.1967402547597885,0.3065575361251831,0.0011998414993286133,0.20877529680728912,0.43710148334503174,-0.02235490456223488,-0.0793217197060585,0.21224619448184967,-0.11237673461437225,0.09863177686929703,-0.0006827195174992085,0.023856332525610924,-0.07423590123653412,0.00500868633389473,-0.021895388141274452,0.07524332404136658,-0.42822957038879395,0.08111394196748734,-0.10660432279109955,-0.3063591718673706,-0.00902714766561985,0.1695677936077118,-0.7936168313026428,0.15276384353637695,-0.07293359190225601,-0.6943280100822449,-0.033061493188142776,0.30555814504623413,17.02217958451757,30.18204075769017,10.072344012304994,6.127231896536273,141.57591498830607,61.97051422853145,143.71278271056622,165.81786761827328,61.48456232000389,87.79387141703508
15,-0.3532201647758484,-0.1878930628299713,-0.13647308945655823,-0.19615766406059265,-0.2788905203342438,-0.18245840072631836,-0.33585643768310547,-0.3521619141101837,0.11247850209474564,-0.24387326836585999,-0.10003986954689026,-0.21072715520858765,-0.39939573407173157,-0.12156473100185394,0.11677789688110352,-0.28499266505241394,-0.1090656965970993,-0.043384067714214325,-0.5721856355667114,0.019909530878067017,-0.017687765881419182,0.03392687439918518,0.017351962625980377,-0.052813466638326645,-0.033400215208530426,-0.020087402313947678,0.056146569550037384,-0.18012335896492004,-0.10532506555318832,-0.2677505910396576,-0.33786922693252563,-0.2809775173664093,0.03419942408800125,-0.48356276750564575,0.12331327795982361,-0.10919444262981415,-0.6247917413711548,0.055124491453170776,0.15839456021785736,150.8908145131827,167.52439245516018,88.79920708231383,90.9488403787021,97.7957261919786,46.37635110301072,121.05811793862999,121.82987926208932,87.51775919023521,117.91659991695053
16,-0.20343844592571259,0.019924357533454895,-0.4076279103755951,-0.043526239693164825,-0.12584945559501648,-0.3642347753047943,-0.32401126623153687,-0.1769384890794754,-0.17265932261943817,-0.08985137194395065,0.10095217823982239,-0.4441130459308624,-0.328534334897995,0.06387066841125488,-0.25596362352371216,-0.2374815046787262,0.2606861889362335,-0.38302144408226013,-0.43559959530830383,0.21252700686454773,-0.4305803179740906,0.08501393347978592,0.01133473590016365,-0.01791725866496563,-0.08877519518136978,-0.014778248965740204,0.02013237215578556,-0.04612400382757187,0.020742230117321014,-0.3094702363014221,-0.4418138861656189,-0.10353913903236389,-0.09948450326919556,-0.21528208255767822,0.2850731313228607,-0.30127307772636414,-0.5378648042678833,0.26872825622558594,-0.0686834454536438,157.61988547862157,155.8399853485557,77.17914495581543,91.09235609052631,46.35064934586835,37.996790467527795,88.51286756995952,104.45401815184796,79.67611274157112,97.58506549623625
17,-0.37088534235954285,-0.17839908599853516,-0.147994726896286,-0.2331906259059906,-0.2643553614616394,-0.19306696951389313,-0.3620260953903198,-0.341229647397995,0.10555657744407654,-0.26606109738349915,-0.07945560663938522,-0.154507577419281,-0.41455453634262085,-0.1112031564116478,0.09844759851694107,-0.2668113708496094,-0.08258414268493652,0.09410227090120316,-0.5821217894554138,0.030119389295578003,-0.041835565119981766,0.02875533699989319,0.018116844817996025,-0.050861649215221405,-0.02864452451467514,-0.020395372062921524,0.05556962266564369,-0.13884122669696808,-0.11712221056222916,-0.276143878698349,-0.3542279303073883,-0.26179039478302,0.05643172562122345,-0.4095737040042877,0.11836469173431396,-0.052853405475616455,-0.5568988919258118,0.05673612654209137,0.20845258235931396,153.1063129559984,170.49732506119076,106.21350095505389,93.7446010090543,79.07685853253884,46.47518354081524,128.58675946498977,121.03915063369931,85.54059994455476,116.20976284618975
18,-0.29492419958114624,-0.20345467329025269,-0.1246802806854248,-0.15816427767276764,-0.2906529903411865,-0.18022049963474274,-0.25701209902763367,-0.3744391202926636,0.11683030426502228,-0.1993650197982788,-0.10967995226383209,-0.21581144630908966,-0.3323592245578766,-0.1219576895236969,0.11119107902050018,-0.250673770904541,-0.11151681840419769,-0.04661033675074577,-0.5425113439559937,-0.005817383527755737,-0.026878245174884796,0.015143201686441898,0.020310688763856888,-0.057462502270936966,-0.014430632814764977,-0.023539984598755836,0.05979185551404953,-0.2060762643814087,-0.18819116055965424,-0.19375383853912354,-0.2743114233016968,-0.3635424077510834,0.06103184074163437,-0.46348780393600464,0.07390595972537994,-0.02542329579591751,-0.5098136067390442,-0.008008882403373718,0.22255642712116241,162.90002811656527,172.06659919928484,98.82155245013502,107.7450291715526,97.29044927069293,51.00136638847868,128.9797704588537,128.51971240446775,99.11934765581432,120.1954887365201
19,-0.015947982668876648,-0.608546257019043,-0.096852146089077,0.1093924343585968,-0.34382522106170654,-0.1917438805103302,0.13925419747829437,-0.4443667232990265,0.20660683512687683,0.04720858857035637,-0.12473049759864807,-0.23438866436481476,0.05724380910396576,-0.17773404717445374,0.2106461226940155,-0.13695810735225677,-0.10113928467035294,-0.05440140888094902,-0.13378776609897614,-0.1693037748336792,0.09158103913068771,-0.01700730249285698,0.019682345911860466,-0.08571349084377289,0.02065195143222809,-0.02248605713248253,0.0859842374920845,-0.3288164734840393,-0.22151756286621094,-0.13322679698467255,-0.21364477276802063,-0.33704257011413574,0.15311270952224731,-0.5331354737281799,0.07354185730218887,0.06749247014522552,-0.4947240948677063,-0.010060522705316544,0.2772415280342102,109.65069298213908,128.6699524133789,95.97512331264878,99.23868406109462,81.41388498264386,73.89449928124252,153.78312994579346,163.72256908272124,55.09782420080346,85.24563753623558
20,-0.07612636685371399,-0.5634120106697083,-0.22886571288108826,0.07950694113969803,-0.3640083372592926,-0.1677968055009842,-0.02551138773560524,-0.45158880949020386,0.14232732355594635,-0.042173098772764206,-0.18255548179149628,-0.147823303937912,-0.08293600380420685,-0.2125272899866104,0.013200021348893642,-0.09362803399562836,-0.35812389850616455,0.07013384252786636,-0.15675754845142365,-0.3300623297691345,-0.20596884191036224,0.025930143892765045,0.018286561593413353,-0.07084369659423828,-0.0235655028373003,-0.023634055629372597,0.0732828825712204,-0.30695223808288574,-0.10065881907939911,-0.11926692724227905,-0.30945003032684326,-0.2763846516609192,0.04596886783838272,-0.571413516998291,0.14601770043373108,-0.013144824653863907,-0.6380688548088074,0.01932475157082081,0.13755132257938385,103.16008515956419,130.1064114434188,66.53120672592718,84.44979270433096,109.89342350914042,86.46524615162124,153.03129305427544,157.3641428866684,44.54653259346606,82.43060005817507
21,0.10176106542348862,-0.5717856884002686,-0.07440169900655746,0.2197984755039215,-0.3339814841747284,-0.1575932502746582,0.19607897102832794,-0.43728065490722656,0.2168322056531906,0.024077843874692917,-0.22552645206451416,-0.20679005980491638,-0.0002741962671279907,-0.27928027510643005,0.22883647680282593,-0.14672723412513733,-0.21229833364486694,-0.04060117527842522,-0.19011233747005463,-0.2578791677951813,0.13385072350502014,0.013093853369355202,0.01970939338207245,-0.06883382052183151,-0.009101816453039646,-0.02154759131371975,0.07004562765359879,-0.1584053933620453,-0.2501767873764038,-0.166242316365242,-0.09637540578842163,-0.360426664352417,0.07080463320016861,-0.5451886057853699,-0.20645210146903992,-0.021766381338238716,-0.5627931952476501,-0.26107242703437805,0.1559228152036667,119.33831079039521,136.32889085486272,73.05123589395406,87.59902713675419,60.78657404593169,42.770978299620005,140.82673600752696,148.13907695633185,63.34023146794433,92.17930632288159
22,-0.03883946314454079,-0.582083523273468,-0.043457284569740295,-0.01288560964167118,-0.4018615484237671,-0.15798042714595795,0.13976162672042847,-0.4592585563659668,0.11900298297405243,-0.18502959609031677,-0.3411131501197815,-0.10159893333911896,0.04821738973259926,-0.305988073348999,0.21504373848438263,-0.14688974618911743,-0.3777766227722168,0.1669672727584839,-0.11014770716428757,-0.36131805181503296,0.3108866810798645,-0.04590587317943573,0.023050375282764435,-0.052296798676252365,0.04900801181793213,-0.027769088745117188,0.05333800986409187,-0.40397337079048157,0.04846310615539551,-0.052814021706581116,-0.1524687558412552,-0.2647576928138733,0.18869316577911377,-0.7557437419891357,0.11654770374298096,0.033784169703722,-0.19505445659160614,0.03938561677932739,0.3468986451625824,81.7686572396844,127.88326597631746,15.281089733348944,111.04537325417061,83.02659626006462,67.12964917825335,116.51721233359314,138.93393273745326,47.658108098097806,77.50764254281387
23,-0.4103797376155853,-0.36268529295921326,-0.2625448703765869,-0.12336503714323044,-0.30218958854675293,-0.2542785704135895,-0.3179313838481903,-0.3710516393184662,0.02039508707821369,-0.0030396655201911926,-0.2156749665737152,-0.31067559123039246,-0.4511990547180176,-0.215016707777977,0.017324987798929214,0.14111265540122986,-0.08802168816328049,-0.224210724234581,-0.6655396223068237,-0.051616400480270386,-0.041234858334064484,0.0322335809469223,0.016109049320220947,-0.06170432269573212,-0.031649984419345856,-0.022276373580098152,0.06165016070008278,-0.30470648407936096,0.07247713208198547,-0.08570241928100586,-0.35052812099456787,-0.08178023993968964,0.12031962722539902,-0.657733142375946,0.12022870779037476,-0.00623903376981616,-0.6565839052200317,0.05551055073738098,0.18788476288318634,106.45018468567689,137.21659213655374,16.688327967887904,34.111909093164435,45.370566791463894,16.610078682520005,123.6153875796032,99.9970623385463,56.38560455547976,74.86807857192662
24,-0.4029797911643982,-0.41960078477859497,-0.22617174685001373,-0.11089922487735748,-0.3324171006679535,-0.23131762444972992,-0.32480669021606445,-0.37999531626701355,0.04612316936254501,0.03180452436208725,-0.22894510626792908,-0.28880101442337036,-0.4650006890296936,-0.17814049124717712,0.029991216957569122,0.15763458609580994,-0.08034151792526245,-0.21614767611026764,-0.6560672521591187,-0.04950988292694092,-0.04145281761884689,0.03392951190471649,0.011913378722965717,-0.05609413981437683,-0.03167278319597244,-0.017277155071496964,0.0552850216627121,-0.28227105736732483,0.09672929346561432,-0.09077491611242294,-0.25581520795822144,-0.08870106935501099,0.2099064737558365,-0.6705265045166016,0.1352439522743225,-0.03246638551354408,-0.28874096274375916,0.05515294522047043,0.3538791537284851,99.60613486524629,133.3828795768817,17.277859432714244,70.50759419741759,40.83014301401148,24.831867964425477,127.17413744184257,106.15929244844452,55.403687651518304,72.65615321375785
25,-0.175931915640831,-0.580916166305542,-0.10658381134271622,0.0013964921236038208,-0.3974538743495941,-0.18515625596046448,-0.03576364368200302,-0.4707547724246979,0.18144825100898743,-0.040195342153310776,-0.19797998666763306,-0.2444854974746704,-0.10905800759792328,-0.19416329264640808,0.17215585708618164,-0.21666431427001953,-0.06516934186220169,-0.12171455472707748,-0.29573774337768555,-0.057796645909547806,0.08691640198230743,0.002020541811361909,0.01319575123488903,-0.07726312428712845,0.0006737668300047517,-0.01682185009121895,0.07815426588058472,-0.36245083808898926,0.06704049557447433,-0.10046309232711792,-0.3015754222869873,-0.049627307802438736,0.18658971786499023,-0.7194840908050537,0.12680910527706146,-0.051270101219415665,-0.5342183709144592,0.11372151970863342,0.2857373058795929,82.89722314747249,104.25133543343476,11.394733762401472,38.82328679888686,60.32726191726645,42.27749753056083,146.9015321677205,157.87676386526124,53.78528432035713,80.77376405855588
26,-0.15192127227783203,-0.5861614346504211,-0.0615885891020298,0.06849998980760574,-0.3977786600589752,-0.14713194966316223,-0.004065883811563253,-0.490573912858963,0.2033982127904892,-0.030048197135329247,-0.1901855766773224,-0.1637400984764099,-0.04933931678533554,-0.21356411278247833,0.1812654286623001,-0.18159101903438568,-0.22887426614761353,0.04043816775083542,-0.19552962481975555,-0.15855734050273895,0.03913034871220589,0.030208442360162735,-0.004603883717209101,-0.05468883737921715,-0.027744777500629425,0.0020074634812772274,0.056789688766002655,-0.1950797289609909,-0.24308185279369354,-0.16383349895477295,-0.4095938205718994,-0.05177581310272217,0.06277725100517273,-0.21181795001029968,0.04949643462896347,0.09988483786582947,-0.8231767416000366,-0.01085575483739376,0.1809893250465393,132.75586692852588,95.30022743754999,134.0575377001387,20.158088848297613,86.60252096623725,65.13544398515802,153.7844201257317,166.35438440311123,61.926525766773025,88.34255043773565
27,-0.16533227264881134,-0.5643260478973389,-0.0927199199795723,0.08517692983150482,-0.42463698983192444,-0.1716659963130951,-0.04731597378849983,-0.48979440331459045,0.16686111688613892,0.014513079077005386,-0.2282954752445221,-0.21690936386585236,-0.0668802410364151,-0.188365638256073,0.14272025227546692,-0.1544119417667389,-0.10888629406690598,-0.09899549931287766,-0.20171093940734863,-0.04507681727409363,0.018574433401226997,0.05127100273966789,0.016109555959701538,-0.051142994314432144,-0.04972531273961067,-0.01851068064570427,0.05521479621529579,-0.1402679830789566,-0.0006795637309551239,-0.2920647859573364,-0.40891361236572266,-0.052395712584257126,0.02178046479821205,-0.3131115138530731,0.09724792838096619,0.04653419181704521,-0.835241436958313,0.011936619877815247,0.08819738775491714,102.24002471201167,93.7152416952461,114.46507204109886,19.785419950409178,53.772524693055956,46.16386789307617,148.57319146260076,170.6139829581564,71.36316157271368,87.64727776605517
